id_empleado,nombre,apellidos,dni,cargo,id_tienda,fecha_ingreso
404,Empleado_404,Apellido_404,10000404,Cajero,9,2021-10-11
405,Empleado_405,Apellido_405,10000405,Vendedor,2,2022-11-18
406,Empleado_406,Apellido_406,10000406,Cajero,3,2024-01-14
407,Empleado_407,Apellido_407,10000407,Vendedor,2,2024-07-14
408,Empleado_408,Apellido_408,10000408,Cajero,12,2021-05-13
409,Empleado_409,Apellido_409,10000409,Vendedor,3,2024-06-04
410,Empleado_410,Apellido_410,10000410,Cajero,3,2021-10-06
411,Empleado_411,Apellido_411,10000411,Vendedor,10,2020-10-31
412,Empleado_412,Apellido_412,10000412,Cajero,5,2023-07-14
413,Empleado_413,Apellido_413,10000413,Vendedor,10,2024-06-19
414,Empleado_414,Apellido_414,10000414,Cajero,12,2020-09-09
415,Empleado_415,Apellido_415,10000415,Vendedor,12,2024-01-23
416,Empleado_416,Apellido_416,10000416,Cajero,4,2020-10-11
417,Empleado_417,Apellido_417,10000417,Vendedor,7,2025-05-21
418,Empleado_418,Apellido_418,10000418,Cajero,7,2021-03-20
419,Empleado_419,Apellido_419,10000419,Vendedor,8,2024-10-22
420,Empleado_420,Apellido_420,10000420,Cajero,12,2025-05-22
421,Empleado_421,Apellido_421,10000421,Vendedor,6,2024-05-05
422,Empleado_422,Apellido_422,10000422,Cajero,9,2021-09-27
423,Empleado_423,Apellido_423,10000423,Vendedor,4,2023-11-15
424,Empleado_424,Apellido_424,10000424,Cajero,4,2024-11-23
425,Empleado_425,Apellido_425,10000425,Vendedor,6,2025-03-11
426,Empleado_426,Apellido_426,10000426,Cajero,11,2023-11-26
427,Empleado_427,Apellido_427,10000427,Vendedor,9,2022-07-28
428,Empleado_428,Apellido_428,10000428,Cajero,9,2023-07-05
429,Empleado_429,Apellido_429,10000429,Vendedor,7,2024-10-21
430,Empleado_430,Apellido_430,10000430,Cajero,4,2022-08-15
431,Empleado_431,Apellido_431,10000431,Vendedor,9,2023-03-02
432,Empleado_432,Apellido_432,10000432,Cajero,14,2022-08-29
433,Empleado_433,Apellido_433,10000433,Vendedor,9,2022-08-22
434,Empleado_434,Apellido_434,10000434,Cajero,10,2022-05-15
435,Empleado_435,Apellido_435,10000435,Vendedor,2,2020-10-21
436,Empleado_436,Apellido_436,10000436,Cajero,10,2023-03-18
437,Empleado_437,Apellido_437,10000437,Vendedor,6,2021-02-02
438,Empleado_438,Apellido_438,10000438,Cajero,8,2021-05-18
439,Empleado_439,Apellido_439,10000439,Vendedor,8,2020-11-02
440,Empleado_440,Apellido_440,10000440,Cajero,8,2023-01-18
441,Empleado_441,Apellido_441,10000441,Vendedor,14,2024-08-27
442,Empleado_442,Apellido_442,10000442,Cajero,3,2025-06-26
443,Empleado_443,Apellido_443,10000443,Vendedor,4,2021-06-24
444,Empleado_444,Apellido_444,10000444,Cajero,4,2021-10-26
445,Empleado_445,Apellido_445,10000445,Vendedor,3,2022-10-19
446,Empleado_446,Apellido_446,10000446,Cajero,1,2022-06-11
447,Empleado_447,Apellido_447,10000447,Vendedor,12,2024-04-08
448,Empleado_448,Apellido_448,10000448,Cajero,9,2022-03-08
449,Empleado_449,Apellido_449,10000449,Vendedor,11,2024-02-10
450,Empleado_450,Apellido_450,10000450,Cajero,9,2022-09-19
451,Empleado_451,Apellido_451,10000451,Vendedor,11,2024-03-06
452,Empleado_452,Apellido_452,10000452,Cajero,5,2021-03-15
453,Empleado_453,Apellido_453,10000453,Vendedor,2,2023-11-08
454,Empleado_454,Apellido_454,10000454,Cajero,1,2025-05-22
455,Empleado_455,Apellido_455,10000455,Vendedor,3,2024-03-30
456,Empleado_456,Apellido_456,10000456,Cajero,8,2024-08-29
457,Empleado_457,Apellido_457,10000457,Vendedor,5,2022-03-10
458,Empleado_458,Apellido_458,10000458,Cajero,11,2023-12-14
459,Empleado_459,Apellido_459,10000459,Vendedor,13,2021-11-26
460,Empleado_460,Apellido_460,10000460,Cajero,6,2022-10-24
461,Empleado_461,Apellido_461,10000461,Vendedor,8,2025-05-19
462,Empleado_462,Apellido_462,10000462,Cajero,7,2023-04-23
463,Empleado_463,Apellido_463,10000463,Vendedor,8,2022-12-16
464,Empleado_464,Apellido_464,10000464,Cajero,7,2023-08-09
465,Empleado_465,Apellido_465,10000465,Vendedor,15,2023-06-02
466,Empleado_466,Apellido_466,10000466,Cajero,6,2021-11-25
467,Empleado_467,Apellido_467,10000467,Vendedor,13,2024-07-12
468,Empleado_468,Apellido_468,10000468,Cajero,4,2024-05-25
469,Empleado_469,Apellido_469,10000469,Vendedor,3,2021-09-29
470,Empleado_470,Apellido_470,10000470,Cajero,8,2021-05-16
471,Empleado_471,Apellido_471,10000471,Vendedor,8,2023-03-11
472,Empleado_472,Apellido_472,10000472,Cajero,11,2020-12-08
473,Empleado_473,Apellido_473,10000473,Vendedor,3,2022-09-13
474,Empleado_474,Apellido_474,10000474,Cajero,8,2022-12-17
475,Empleado_475,Apellido_475,10000475,Vendedor,9,2021-07-07
476,Empleado_476,Apellido_476,10000476,Cajero,5,2025-01-02
477,Empleado_477,Apellido_477,10000477,Vendedor,7,2021-08-13
478,Empleado_478,Apellido_478,10000478,Cajero,9,2022-12-26
479,Empleado_479,Apellido_479,10000479,Vendedor,9,2022-07-31
480,Empleado_480,Apellido_480,10000480,Cajero,2,2022-05-23
481,Empleado_481,Apellido_481,10000481,Vendedor,8,2022-12-05
482,Empleado_482,Apellido_482,10000482,Cajero,4,2021-08-29
483,Empleado_483,Apellido_483,10000483,Vendedor,7,2022-05-09
484,Empleado_484,Apellido_484,10000484,Cajero,4,2025-08-27
485,Empleado_485,Apellido_485,10000485,Vendedor,8,2024-07-12
486,Empleado_486,Apellido_486,10000486,Cajero,4,2024-11-13
487,Empleado_487,Apellido_487,10000487,Vendedor,3,2024-11-10
488,Empleado_488,Apellido_488,10000488,Cajero,9,2023-04-07
489,Empleado_489,Apellido_489,10000489,Vendedor,8,2024-06-05
490,Empleado_490,Apellido_490,10000490,Cajero,8,2022-06-23
491,Empleado_491,Apellido_491,10000491,Vendedor,11,2025-06-15
492,Empleado_492,Apellido_492,10000492,Cajero,5,2024-06-20
493,Empleado_493,Apellido_493,10000493,Vendedor,12,2025-01-12
494,Empleado_494,Apellido_494,10000494,Cajero,13,2025-08-01
495,Empleado_495,Apellido_495,10000495,Vendedor,12,2025-08-05
496,Empleado_496,Apellido_496,10000496,Cajero,12,2022-06-10
497,Empleado_497,Apellido_497,10000497,Vendedor,14,2021-12-27
498,Empleado_498,Apellido_498,10000498,Cajero,10,2021-11-22
499,Empleado_499,Apellido_499,10000499,Vendedor,7,2024-08-03
500,Empleado_500,Apellido_500,10000500,Cajero,3,2021-08-25
501,Empleado_501,Apellido_501,10000501,Vendedor,3,2023-01-11
502,Empleado_502,Apellido_502,10000502,Cajero,14,2022-09-24
503,Empleado_503,Apellido_503,10000503,Vendedor,13,2025-07-31
504,Empleado_504,Apellido_504,10000504,Cajero,4,2020-10-11
505,Empleado_505,Apellido_505,10000505,Vendedor,4,2023-06-18
506,Empleado_506,Apellido_506,10000506,Cajero,2,2022-12-13
507,Empleado_507,Apellido_507,10000507,Vendedor,4,2023-05-01
508,Empleado_508,Apellido_508,10000508,Cajero,6,2021-09-13
509,Empleado_509,Apellido_509,10000509,Vendedor,2,2024-12-06
510,Empleado_510,Apellido_510,10000510,Cajero,2,2024-04-15
511,Empleado_511,Apellido_511,10000511,Vendedor,8,2024-06-05
512,Empleado_512,Apellido_512,10000512,Cajero,9,2024-11-16
513,Empleado_513,Apellido_513,10000513,Vendedor,9,2023-01-04
514,Empleado_514,Apellido_514,10000514,Cajero,10,2024-03-16
515,Empleado_515,Apellido_515,10000515,Vendedor,15,2020-12-09
516,Empleado_516,Apellido_516,10000516,Cajero,11,2023-12-27
517,Empleado_517,Apellido_517,10000517,Vendedor,9,2022-05-24
518,Empleado_518,Apellido_518,10000518,Cajero,14,2021-12-10
519,Empleado_519,Apellido_519,10000519,Vendedor,9,2023-11-08
520,Empleado_520,Apellido_520,10000520,Cajero,5,2023-09-23
521,Empleado_521,Apellido_521,10000521,Vendedor,13,2024-01-30
522,Empleado_522,Apellido_522,10000522,Cajero,15,2023-11-01
523,Empleado_523,Apellido_523,10000523,Vendedor,14,2025-06-09
524,Empleado_524,Apellido_524,10000524,Cajero,3,2023-11-05
525,Empleado_525,Apellido_525,10000525,Vendedor,10,2022-04-08
526,Empleado_526,Apellido_526,10000526,Cajero,12,2024-09-10
527,Empleado_527,Apellido_527,10000527,Vendedor,12,2023-06-06
528,Empleado_528,Apellido_528,10000528,Cajero,13,2024-06-06
529,Empleado_529,Apellido_529,10000529,Vendedor,6,2023-02-27
530,Empleado_530,Apellido_530,10000530,Cajero,11,2023-03-06
531,Empleado_531,Apellido_531,10000531,Vendedor,13,2021-12-24
532,Empleado_532,Apellido_532,10000532,Cajero,3,2021-08-04
533,Empleado_533,Apellido_533,10000533,Vendedor,10,2025-06-10
534,Empleado_534,Apellido_534,10000534,Cajero,4,2021-01-31
535,Empleado_535,Apellido_535,10000535,Vendedor,15,2024-02-19
536,Empleado_536,Apellido_536,10000536,Cajero,1,2025-03-24
537,Empleado_537,Apellido_537,10000537,Vendedor,6,2022-01-09
538,Empleado_538,Apellido_538,10000538,Cajero,4,2024-01-15
539,Empleado_539,Apellido_539,10000539,Vendedor,5,2022-01-13
540,Empleado_540,Apellido_540,10000540,Cajero,13,2021-06-22
541,Empleado_541,Apellido_541,10000541,Vendedor,7,2022-03-02
542,Empleado_542,Apellido_542,10000542,Cajero,8,2022-03-14
543,Empleado_543,Apellido_543,10000543,Vendedor,10,2020-09-27
544,Empleado_544,Apellido_544,10000544,Cajero,14,2022-03-14
545,Empleado_545,Apellido_545,10000545,Vendedor,2,2025-08-14
546,Empleado_546,Apellido_546,10000546,Cajero,15,2023-01-29
547,Empleado_547,Apellido_547,10000547,Vendedor,1,2022-06-01
548,Empleado_548,Apellido_548,10000548,Cajero,9,2021-01-26
549,Empleado_549,Apellido_549,10000549,Vendedor,6,2021-01-04
550,Empleado_550,Apellido_550,10000550,Cajero,4,2024-07-08
551,Empleado_551,Apellido_551,10000551,Vendedor,8,2024-12-14
552,Empleado_552,Apellido_552,10000552,Cajero,2,2021-12-30
553,Empleado_553,Apellido_553,10000553,Vendedor,12,2022-10-19
554,Empleado_554,Apellido_554,10000554,Cajero,7,2024-03-22
555,Empleado_555,Apellido_555,10000555,Vendedor,12,2020-12-03
556,Empleado_556,Apellido_556,10000556,Cajero,7,2024-12-01
557,Empleado_557,Apellido_557,10000557,Vendedor,3,2023-03-28
558,Empleado_558,Apellido_558,10000558,Cajero,2,2021-06-18
559,Empleado_559,Apellido_559,10000559,Vendedor,13,2023-08-07
560,Empleado_560,Apellido_560,10000560,Cajero,6,2021-03-02
561,Empleado_561,Apellido_561,10000561,Vendedor,2,2022-01-10
562,Empleado_562,Apellido_562,10000562,Cajero,1,2021-12-22
563,Empleado_563,Apellido_563,10000563,Vendedor,12,2023-06-11
564,Empleado_564,Apellido_564,10000564,Cajero,13,2023-04-26
565,Empleado_565,Apellido_565,10000565,Vendedor,3,2023-01-21
566,Empleado_566,Apellido_566,10000566,Cajero,3,2023-06-07
567,Empleado_567,Apellido_567,10000567,Vendedor,8,2025-08-23
568,Empleado_568,Apellido_568,10000568,Cajero,2,2021-04-16
569,Empleado_569,Apellido_569,10000569,Vendedor,5,2023-08-14
570,Empleado_570,Apellido_570,10000570,Cajero,12,2024-09-21
571,Empleado_571,Apellido_571,10000571,Vendedor,5,2024-03-31
572,Empleado_572,Apellido_572,10000572,Cajero,2,2024-04-25
573,Empleado_573,Apellido_573,10000573,Vendedor,8,2024-05-08
574,Empleado_574,Apellido_574,10000574,Cajero,5,2023-12-05
575,Empleado_575,Apellido_575,10000575,Vendedor,6,2020-11-20
576,Empleado_576,Apellido_576,10000576,Cajero,4,2024-03-06
577,Empleado_577,Apellido_577,10000577,Vendedor,7,2025-07-15
578,Empleado_578,Apellido_578,10000578,Cajero,2,2024-01-10
579,Empleado_579,Apellido_579,10000579,Vendedor,7,2021-05-28
580,Empleado_580,Apellido_580,10000580,Cajero,4,2022-03-26
581,Empleado_581,Apellido_581,10000581,Vendedor,1,2023-03-04
582,Empleado_582,Apellido_582,10000582,Cajero,2,2024-01-22
583,Empleado_583,Apellido_583,10000583,Vendedor,3,2023-04-19
584,Empleado_584,Apellido_584,10000584,Cajero,7,2021-04-29
585,Empleado_585,Apellido_585,10000585,Vendedor,15,2023-01-08
586,Empleado_586,Apellido_586,10000586,Cajero,5,2025-05-09
587,Empleado_587,Apellido_587,10000587,Vendedor,5,2025-01-05
588,Empleado_588,Apellido_588,10000588,Cajero,4,2025-07-25
589,Empleado_589,Apellido_589,10000589,Vendedor,9,2021-11-15
590,Empleado_590,Apellido_590,10000590,Cajero,13,2022-05-05
591,Empleado_591,Apellido_591,10000591,Vendedor,5,2022-05-06
592,Empleado_592,Apellido_592,10000592,Cajero,9,2022-09-05
593,Empleado_593,Apellido_593,10000593,Vendedor,5,2023-07-28
594,Empleado_594,Apellido_594,10000594,Cajero,15,2023-07-25
595,Empleado_595,Apellido_595,10000595,Vendedor,7,2023-03-25
596,Empleado_596,Apellido_596,10000596,Cajero,9,2022-05-08
597,Empleado_597,Apellido_597,10000597,Vendedor,3,2022-01-20
598,Empleado_598,Apellido_598,10000598,Cajero,5,2023-03-07
599,Empleado_599,Apellido_599,10000599,Vendedor,14,2024-12-31
600,Empleado_600,Apellido_600,10000600,Cajero,10,2023-07-25
601,Empleado_601,Apellido_601,10000601,Vendedor,5,2022-08-12
602,Empleado_602,Apellido_602,10000602,Cajero,7,2022-12-17
603,Empleado_603,Apellido_603,10000603,Vendedor,3,2025-02-13
604,Empleado_604,Apellido_604,10000604,Cajero,10,2022-08-13
605,Empleado_605,Apellido_605,10000605,Vendedor,13,2023-12-18
606,Empleado_606,Apellido_606,10000606,Cajero,2,2021-03-23
607,Empleado_607,Apellido_607,10000607,Vendedor,8,2025-08-13
608,Empleado_608,Apellido_608,10000608,Cajero,9,2023-11-21
609,Empleado_609,Apellido_609,10000609,Vendedor,7,2025-06-17
610,Empleado_610,Apellido_610,10000610,Cajero,5,2021-10-09
611,Empleado_611,Apellido_611,10000611,Vendedor,13,2024-12-02
612,Empleado_612,Apellido_612,10000612,Cajero,8,2022-09-25
613,Empleado_613,Apellido_613,10000613,Vendedor,13,2024-06-19
614,Empleado_614,Apellido_614,10000614,Cajero,7,2022-12-17
615,Empleado_615,Apellido_615,10000615,Vendedor,6,2023-10-22
616,Empleado_616,Apellido_616,10000616,Cajero,7,2023-02-02
617,Empleado_617,Apellido_617,10000617,Vendedor,7,2020-10-18
618,Empleado_618,Apellido_618,10000618,Cajero,1,2024-10-17
619,Empleado_619,Apellido_619,10000619,Vendedor,14,2025-05-23
620,Empleado_620,Apellido_620,10000620,Cajero,13,2022-09-25
621,Empleado_621,Apellido_621,10000621,Vendedor,4,2022-01-11
622,Empleado_622,Apellido_622,10000622,Cajero,6,2020-12-12
623,Empleado_623,Apellido_623,10000623,Vendedor,10,2024-03-29
624,Empleado_624,Apellido_624,10000624,Cajero,13,2024-02-11
625,Empleado_625,Apellido_625,10000625,Vendedor,7,2025-08-12
626,Empleado_626,Apellido_626,10000626,Cajero,11,2024-01-23
627,Empleado_627,Apellido_627,10000627,Vendedor,3,2021-09-03
628,Empleado_628,Apellido_628,10000628,Cajero,12,2023-09-19
629,Empleado_629,Apellido_629,10000629,Vendedor,1,2022-11-01
630,Empleado_630,Apellido_630,10000630,Cajero,11,2022-05-12
631,Empleado_631,Apellido_631,10000631,Vendedor,8,2022-07-11
632,Empleado_632,Apellido_632,10000632,Cajero,3,2024-04-05
633,Empleado_633,Apellido_633,10000633,Vendedor,5,2023-03-03
634,Empleado_634,Apellido_634,10000634,Cajero,6,2023-09-30
635,Empleado_635,Apellido_635,10000635,Vendedor,11,2022-05-29
636,Empleado_636,Apellido_636,10000636,Cajero,8,2020-09-19
637,Empleado_637,Apellido_637,10000637,Vendedor,8,2022-09-14
638,Empleado_638,Apellido_638,10000638,Cajero,9,2024-04-06
639,Empleado_639,Apellido_639,10000639,Vendedor,10,2022-12-25
640,Empleado_640,Apellido_640,10000640,Cajero,5,2023-01-08
641,Empleado_641,Apellido_641,10000641,Vendedor,14,2021-04-04
642,Empleado_642,Apellido_642,10000642,Cajero,1,2025-04-02
643,Empleado_643,Apellido_643,10000643,Vendedor,9,2021-02-03
644,Empleado_644,Apellido_644,10000644,Cajero,8,2022-11-12
645,Empleado_645,Apellido_645,10000645,Vendedor,11,2025-02-20
646,Empleado_646,Apellido_646,10000646,Cajero,14,2021-08-26
647,Empleado_647,Apellido_647,10000647,Vendedor,10,2021-11-24
648,Empleado_648,Apellido_648,10000648,Cajero,9,2022-06-22
649,Empleado_649,Apellido_649,10000649,Vendedor,3,2023-10-26
650,Empleado_650,Apellido_650,10000650,Cajero,14,2021-08-11
651,Empleado_651,Apellido_651,10000651,Vendedor,15,2025-03-30
652,Empleado_652,Apellido_652,10000652,Cajero,8,2023-09-29
653,Empleado_653,Apellido_653,10000653,Vendedor,12,2022-01-16
654,Empleado_654,Apellido_654,10000654,Cajero,2,2021-08-15
655,Empleado_655,Apellido_655,10000655,Vendedor,5,2023-01-21
656,Empleado_656,Apellido_656,10000656,Cajero,10,2024-02-05
657,Empleado_657,Apellido_657,10000657,Vendedor,13,2022-06-24
658,Empleado_658,Apellido_658,10000658,Cajero,11,2021-08-31
659,Empleado_659,Apellido_659,10000659,Vendedor,5,2021-03-23
660,Empleado_660,Apellido_660,10000660,Cajero,5,2021-03-18
661,Empleado_661,Apellido_661,10000661,Vendedor,9,2022-10-07
662,Empleado_662,Apellido_662,10000662,Cajero,9,2023-08-20
663,Empleado_663,Apellido_663,10000663,Vendedor,14,2025-06-26
664,Empleado_664,Apellido_664,10000664,Cajero,6,2023-02-24
665,Empleado_665,Apellido_665,10000665,Vendedor,3,2024-08-08
666,Empleado_666,Apellido_666,10000666,Cajero,12,2022-05-11
667,Empleado_667,Apellido_667,10000667,Vendedor,8,2023-06-02
668,Empleado_668,Apellido_668,10000668,Cajero,2,2021-03-13
669,Empleado_669,Apellido_669,10000669,Vendedor,9,2021-07-31
670,Empleado_670,Apellido_670,10000670,Cajero,3,2022-06-30
671,Empleado_671,Apellido_671,10000671,Vendedor,8,2020-10-12
672,Empleado_672,Apellido_672,10000672,Cajero,5,2025-08-06
673,Empleado_673,Apellido_673,10000673,Vendedor,8,2021-06-09
674,Empleado_674,Apellido_674,10000674,Cajero,7,2022-02-17
675,Empleado_675,Apellido_675,10000675,Vendedor,1,2025-03-01
676,Empleado_676,Apellido_676,10000676,Cajero,5,2021-12-11
677,Empleado_677,Apellido_677,10000677,Vendedor,14,2023-04-18
678,Empleado_678,Apellido_678,10000678,Cajero,4,2021-07-06
679,Empleado_679,Apellido_679,10000679,Vendedor,2,2024-12-24
680,Empleado_680,Apellido_680,10000680,Cajero,11,2024-10-15
681,Empleado_681,Apellido_681,10000681,Vendedor,11,2022-10-31
682,Empleado_682,Apellido_682,10000682,Cajero,10,2023-08-22
683,Empleado_683,Apellido_683,10000683,Vendedor,4,2025-09-05
684,Empleado_684,Apellido_684,10000684,Cajero,8,2021-04-10
685,Empleado_685,Apellido_685,10000685,Vendedor,1,2021-12-27
686,Empleado_686,Apellido_686,10000686,Cajero,14,2024-10-24
687,Empleado_687,Apellido_687,10000687,Vendedor,4,2025-06-07
688,Empleado_688,Apellido_688,10000688,Cajero,12,2025-01-22
689,Empleado_689,Apellido_689,10000689,Vendedor,7,2023-11-24
690,Empleado_690,Apellido_690,10000690,Cajero,2,2022-08-11
691,Empleado_691,Apellido_691,10000691,Vendedor,11,2021-10-15
692,Empleado_692,Apellido_692,10000692,Cajero,10,2022-10-09
693,Empleado_693,Apellido_693,10000693,Vendedor,13,2024-01-23
694,Empleado_694,Apellido_694,10000694,Cajero,7,2023-09-13
695,Empleado_695,Apellido_695,10000695,Vendedor,11,2023-10-07
696,Empleado_696,Apellido_696,10000696,Cajero,6,2024-05-16
697,Empleado_697,Apellido_697,10000697,Vendedor,10,2021-11-14
698,Empleado_698,Apellido_698,10000698,Cajero,3,2021-07-21
699,Empleado_699,Apellido_699,10000699,Vendedor,11,2023-08-16
700,Empleado_700,Apellido_700,10000700,Cajero,13,2023-06-24
701,Empleado_701,Apellido_701,10000701,Vendedor,11,2023-08-05
702,Empleado_702,Apellido_702,10000702,Cajero,8,2021-04-18
703,Empleado_703,Apellido_703,10000703,Vendedor,7,2022-03-28
704,Empleado_704,Apellido_704,10000704,Cajero,11,2023-10-31
705,Empleado_705,Apellido_705,10000705,Vendedor,12,2021-03-26
706,Empleado_706,Apellido_706,10000706,Cajero,10,2022-02-04
707,Empleado_707,Apellido_707,10000707,Vendedor,10,2020-12-28
708,Empleado_708,Apellido_708,10000708,Cajero,13,2020-09-12
709,Empleado_709,Apellido_709,10000709,Vendedor,13,2021-04-03
710,Empleado_710,Apellido_710,10000710,Cajero,4,2024-01-20
711,Empleado_711,Apellido_711,10000711,Vendedor,2,2021-07-27
712,Empleado_712,Apellido_712,10000712,Cajero,4,2025-08-19
713,Empleado_713,Apellido_713,10000713,Vendedor,7,2023-03-09
714,Empleado_714,Apellido_714,10000714,Cajero,5,2025-06-15
715,Empleado_715,Apellido_715,10000715,Vendedor,11,2023-06-04
716,Empleado_716,Apellido_716,10000716,Cajero,6,2025-06-04
717,Empleado_717,Apellido_717,10000717,Vendedor,9,2024-02-03
718,Empleado_718,Apellido_718,10000718,Cajero,3,2022-11-25
719,Empleado_719,Apellido_719,10000719,Vendedor,5,2021-03-30
720,Empleado_720,Apellido_720,10000720,Cajero,3,2021-12-28
721,Empleado_721,Apellido_721,10000721,Vendedor,2,2024-01-29
722,Empleado_722,Apellido_722,10000722,Cajero,12,2025-04-16
723,Empleado_723,Apellido_723,10000723,Vendedor,10,2021-04-29
724,Empleado_724,Apellido_724,10000724,Cajero,7,2021-11-17
725,Empleado_725,Apellido_725,10000725,Vendedor,10,2021-09-28
726,Empleado_726,Apellido_726,10000726,Cajero,8,2022-08-07
727,Empleado_727,Apellido_727,10000727,Vendedor,2,2022-04-17
728,Empleado_728,Apellido_728,10000728,Cajero,7,2023-11-10
729,Empleado_729,Apellido_729,10000729,Vendedor,11,2023-02-02
730,Empleado_730,Apellido_730,10000730,Cajero,5,2025-08-26
731,Empleado_731,Apellido_731,10000731,Vendedor,6,2022-03-21
732,Empleado_732,Apellido_732,10000732,Cajero,6,2023-06-30
733,Empleado_733,Apellido_733,10000733,Vendedor,1,2021-04-12
734,Empleado_734,Apellido_734,10000734,Cajero,15,2022-03-09
735,Empleado_735,Apellido_735,10000735,Vendedor,5,2024-12-21
736,Empleado_736,Apellido_736,10000736,Cajero,8,2021-04-02
737,Empleado_737,Apellido_737,10000737,Vendedor,9,2021-09-02
738,Empleado_738,Apellido_738,10000738,Cajero,11,2024-12-07
739,Empleado_739,Apellido_739,10000739,Vendedor,2,2020-10-27
740,Empleado_740,Apellido_740,10000740,Cajero,7,2024-08-01
741,Empleado_741,Apellido_741,10000741,Vendedor,11,2024-12-13
742,Empleado_742,Apellido_742,10000742,Cajero,11,2020-09-28
743,Empleado_743,Apellido_743,10000743,Vendedor,13,2020-09-19
744,Empleado_744,Apellido_744,10000744,Cajero,5,2023-01-28
745,Empleado_745,Apellido_745,10000745,Vendedor,3,2024-01-01
746,Empleado_746,Apellido_746,10000746,Cajero,6,2024-03-17
747,Empleado_747,Apellido_747,10000747,Vendedor,2,2025-03-12
748,Empleado_748,Apellido_748,10000748,Cajero,5,2024-04-05
749,Empleado_749,Apellido_749,10000749,Vendedor,11,2021-05-08
750,Empleado_750,Apellido_750,10000750,Cajero,6,2024-09-26
